Device Info:
Type:,Intel RealSense D435
HW Id:,0B07
Serial Num:,819112072284
Firmware Ver:,05.11.01.00

Streaming profile:
Stream,Format,Resolution,FPS
Depth,Z16,1280x720,30
Infrared 1,Y8,1280x720,30

Environment:
Plane-Fit_distance_mm,792,832764
Ground-Truth_Distance_mm,789

Sample Id,Frame #,Timestamp (ms),Fill-Rate %,Z Accuracy %,Plane Fit RMS Error %,Subpixel RMS Error (pixel),
67,61569,2053109.1034,99.8644,0.6848,2.6896,0.0621,
68,61574,2053321.3288,99.8535,0.6935,2.5787,0.0593,
69,61580,2053565.1640,99.8725,0.7038,2.6125,0.0598,
70,61587,2053784.7597,99.8698,0.6730,2.5547,0.0591,
71,61594,2053993.2239,99.8481,0.6936,2.7067,0.0624,
72,61600,2054206.3080,99.8671,0.7204,2.6039,0.0598,
73,61606,2054420.6178,99.8535,0.7037,2.8637,0.0657,
74,61614,2054628.6251,99.8779,0.7009,2.6667,0.0611,
75,61620,2054864.2152,99.8969,0.6944,2.6919,0.0618,
76,61626,2055075.8642,99.8481,0.6899,2.5597,0.0592,
77,61633,2055290.0172,99.8535,0.6963,2.6812,0.0616,
78,61640,2055542.4695,99.8047,0.7060,2.6727,0.0612,
79,61648,2055755.9375,99.8372,0.6872,2.6609,0.0613,
80,61653,2055974.9370,99.8861,0.6913,2.6872,0.0615,
81,61659,2056194.3647,99.8888,0.6924,2.4188,0.0552,
82,61665,2056407.9646,99.8752,0.6775,2.6640,0.0610,
83,61671,2056617.8113,99.8861,0.7058,2.7092,0.0621,
84,61679,2056827.2995,99.8779,0.7004,2.7648,0.0631,
85,61685,2057037.1125,99.8671,0.6911,2.7187,0.0618,
86,61692,2057248.8650,99.8616,0.5697,2.6828,0.0618,
87,61698,2057461.1482,99.8616,0.5844,2.7732,0.0638,
88,61705,2057667.7449,99.8427,0.6990,2.7925,0.0644,
89,61711,2057879.0233,99.8644,0.6978,2.5672,0.0588,
90,61718,2058097.0437,99.8535,0.6941,2.8057,0.0641,
91,61724,2058308.4998,99.8210,0.6933,2.6463,0.0609,
92,61731,2058518.5259,99.8725,0.6861,2.6666,0.0608,
93,61737,2058730.0745,99.8725,0.6748,2.6297,0.0607,
94,61743,2058938.3416,99.8318,0.6944,2.5019,0.0581,
95,61749,2059148.3871,99.7911,0.6957,2.7674,0.0631,
96,61756,2059361.3015,99.8508,0.6932,2.7135,0.0621,
97,61763,2059581.1681,99.8834,0.6977,2.6751,0.0614,
98,61769,2059795.2883,99.8752,0.7001,2.6281,0.0605,
99,61776,2060008.2968,99.8644,0.7117,2.6156,0.0601,
100,61781,2060233.3936,99.8861,0.7146,2.5988,0.0600,
101,61787,2060445.1958,99.8427,0.7173,2.6796,0.0613,
102,61793,2060660.3916,99.8834,0.7088,2.5096,0.0574,
103,61801,2060871.7912,99.8779,0.7004,2.7165,0.0623,
104,61807,2061083.2567,99.8155,0.5913,2.7190,0.0624,
105,61815,2061294.6149,99.9078,0.6895,2.6345,0.0608,
106,61821,2061510.4960,99.8644,0.6891,2.7078,0.0628,
107,61826,2061718.3852,99.9023,0.6898,2.5437,0.0590,
108,61833,2061931.1659,99.9051,0.7056,2.6145,0.0602,
109,61839,2062141.3584,99.8562,0.6891,2.6611,0.0611,
110,61845,2062369.3156,99.8345,0.6937,2.5556,0.0587,
111,61851,2062593.4301,99.8671,0.6902,2.6062,0.0600,
112,61859,2062803.2985,99.8644,0.6984,2.6108,0.0593,
113,61865,2063014.0467,99.8562,0.6916,2.6559,0.0606,
114,61870,2063222.6083,99.8779,0.5661,2.6040,0.0603,
115,61879,2063442.7678,99.8372,0.7061,2.7672,0.0632,
116,61885,2063657.5787,99.8834,0.6986,2.7684,0.0638,
117,61891,2063879.7130,99.8996,0.6953,2.6800,0.0617,
118,61896,2064088.7003,99.8562,0.6860,2.8286,0.0651,
119,61905,2064299.6571,99.8047,0.5701,2.5055,0.0576,
120,61909,2064511.5702,99.8644,0.6946,2.9051,0.0671,
121,61918,2064722.3245,99.8400,0.7081,2.7278,0.0630,
122,61923,2064930.6876,99.8400,0.7074,2.6278,0.0603,
123,61929,2065141.5339,99.9105,0.7009,2.7161,0.0627,
124,61935,2065352.9675,99.8671,0.7036,2.6380,0.0601,
125,61942,2065564.4417,99.8888,0.5774,2.6628,0.0609,
126,61948,2065772.3629,99.8996,0.6981,2.6261,0.0601,
127,61955,2065998.9722,99.8779,0.6751,2.7676,0.0639,
128,61961,2066220.8827,99.8806,0.6994,2.6633,0.0615,
129,61967,2066447.1090,99.8535,0.5733,2.5959,0.0597,
130,61974,2066666.3021,99.8888,0.7002,2.6330,0.0606,
131,61981,2066875.4028,99.8400,0.5837,2.5621,0.0588,
132,61987,2067086.0999,99.8589,0.6828,2.5877,0.0598,
133,61993,2067307.4766,99.8454,0.5779,2.6902,0.0620,
134,62000,2067540.7046,99.8725,0.5715,2.7248,0.0625,
135,62007,2067757.2912,99.8454,0.6989,2.7249,0.0618,
136,62014,2067969.0905,99.8671,0.5751,2.6999,0.0624,
137,62020,2068176.7267,99.8589,0.6862,2.6227,0.0602,
138,62026,2068384.3094,99.8264,0.6987,2.7062,0.0622,
139,62032,2068593.6408,99.8861,0.6956,2.7453,0.0631,
140,62039,2068804.6734,99.8535,0.6990,2.6684,0.0617,
141,62045,2069010.9794,99.8996,0.6899,2.6012,0.0602,
142,62051,2069217.5758,99.8861,0.7113,2.6866,0.0614,
143,62058,2069436.3176,99.8671,0.7075,2.7532,0.0631,
144,62064,2069654.8873,99.8915,0.7019,2.7080,0.0625,
145,62070,2069868.2690,99.8454,0.6946,2.6368,0.0604,
146,62077,2070080.0194,99.8752,0.7119,2.6554,0.0613,
147,62083,2070292.6065,99.8345,0.7003,2.4934,0.0571,
