Device Info:
Type:,Intel RealSense D435
HW Id:,0B07
Serial Num:,819112072284
Firmware Ver:,05.11.01.00

Streaming profile:
Stream,Format,Resolution,FPS
Depth,Z16,1280x720,30
Infrared 1,Y8,1280x720,30

Environment:
Plane-Fit_distance_mm,788,356567
Ground-Truth_Distance_mm,789

Sample Id,Frame #,Timestamp (ms),Fill-Rate %,Z Accuracy %,Plane Fit RMS Error %,Subpixel RMS Error (pixel),
0,66129,2213643.7067,99.9729,0.0960,2.6910,0.0624,
1,66395,2213880.5426,99.9783,0.0954,2.7277,0.0632,
2,66402,2214111.6154,99.9729,0.0937,2.7514,0.0639,
3,66408,2214336.3905,99.9675,0.0910,2.6634,0.0618,
4,66414,2214562.0775,99.9729,0.0925,2.6631,0.0616,
5,66419,2214792.2603,99.9729,0.0908,2.6105,0.0605,
6,66426,2215021.8916,99.9864,0.1010,2.6569,0.0614,
7,66432,2215246.3670,99.9729,0.0991,2.6394,0.0611,
8,66438,2215483.0826,99.9675,0.0934,2.6652,0.0620,
9,66445,2215710.4384,99.9756,0.0890,2.6461,0.0613,
10,66453,2215934.6164,99.9729,0.0942,2.7738,0.0642,
11,66459,2216158.6589,99.9729,0.0900,2.6876,0.0626,
12,66465,2216390.8206,99.9620,0.0931,2.5950,0.0605,
13,66473,2216627.9910,99.9620,0.0845,2.7404,0.0637,
14,66479,2216851.6300,99.9864,0.0942,2.6609,0.0618,
15,66487,2217078.2306,99.9675,0.0880,2.6423,0.0614,
16,66493,2217302.5000,99.9702,0.1059,2.7637,0.0642,
17,66500,2217528.6212,99.9837,0.0945,2.7437,0.0640,
18,66508,2217749.2019,99.9675,0.0881,2.7609,0.0642,
19,66513,2217977.1917,99.9647,0.0909,2.6080,0.0606,
20,66520,2218205.4787,99.9783,0.0964,2.6753,0.0620,
21,66527,2218431.9468,99.9566,0.0991,2.6645,0.0618,
22,66535,2218657.6419,99.9864,0.0969,2.6362,0.0610,
23,66541,2218890.6715,99.9675,0.2143,2.6117,0.0605,
24,66548,2219127.4046,99.9729,0.0853,2.7036,0.0630,
25,66554,2219364.5571,99.9783,0.0993,2.7366,0.0634,
26,66562,2219598.3321,99.9837,0.0963,2.6475,0.0615,
27,66569,2219822.6897,99.9837,0.0916,2.6908,0.0627,
28,66575,2220041.8767,99.9702,0.0923,2.7670,0.0643,
29,66582,2220284.0854,99.9837,0.0872,2.7609,0.0640,
30,66589,2220513.2485,99.9675,0.0918,2.6773,0.0620,
31,66597,2220759.1392,99.9837,0.0919,2.7400,0.0636,
32,66603,2220992.0948,99.9783,0.1047,2.7301,0.0631,
33,66611,2221217.7808,99.9783,0.0941,2.7047,0.0628,
34,66618,2221447.8037,99.9620,0.0899,2.6884,0.0625,
35,66625,2221679.4803,99.9756,0.0878,2.6509,0.0615,
36,66632,2221917.5266,99.9783,0.0934,2.7201,0.0632,
37,66638,2222158.0722,99.9756,0.0949,2.7190,0.0631,
38,66647,2222392.8511,99.9810,0.0913,2.7923,0.0649,
39,66653,2222626.5265,99.9837,0.1027,2.7035,0.0630,
40,66659,2222871.5514,99.9702,0.2172,2.8115,0.0654,
41,66667,2223097.1420,99.9702,0.0948,2.6254,0.0607,
42,66674,2223325.5201,99.9783,0.0975,2.6991,0.0628,
43,66681,2223553.8579,99.9837,0.0979,2.7167,0.0632,
44,66688,2223777.3366,99.9647,0.0888,2.6416,0.0613,
45,66693,2224006.0379,99.9810,0.1013,2.6744,0.0619,
46,66701,2224229.3769,99.9864,0.1005,2.7034,0.0626,
47,66708,2224459.8674,99.9837,0.0995,2.6539,0.0616,
48,66715,2224688.2115,99.9756,0.0901,2.6736,0.0619,
49,66722,2224919.3697,99.9566,0.0945,2.7477,0.0636,
