Device Info:
Type:,Intel RealSense D435
HW Id:,0B07
Serial Num:,819112072284
Firmware Ver:,05.11.01.00

Streaming profile:
Stream,Format,Resolution,FPS
Depth,Z16,1280x720,30
Infrared 1,Y8,1280x720,30

Environment:
Plane-Fit_distance_mm,790,123413
Ground-Truth_Distance_mm,789

Sample Id,Frame #,Timestamp (ms),Fill-Rate %,Z Accuracy %,Plane Fit RMS Error %,Subpixel RMS Error (pixel),
0,41255,1385903.9906,99.5694,0.3299,3.9401,0.1826,
1,41559,1386270.1214,99.4880,0.3216,3.9266,0.1827,
2,41571,1386650.2259,99.6331,0.3296,3.9265,0.1812,
3,41580,1387182.7293,99.5558,0.3241,3.8273,0.1770,
4,41594,1387710.3113,99.5158,0.3164,4.0546,0.1871,
5,41607,1388258.1768,99.5029,0.3245,4.0979,0.1897,
6,41619,1388860.7251,99.5565,0.3268,3.8779,0.1791,
7,41638,1389444.9470,99.5612,0.3321,3.9796,0.1837,
8,41659,1389995.4138,99.5802,0.3173,3.9906,0.1851,
9,41671,1390557.8974,99.5022,0.3340,3.9190,0.1812,
10,41691,1391145.2669,99.4785,0.3189,3.9824,0.1840,
11,41705,1391797.2979,99.5734,0.3203,3.9042,0.1812,
12,41720,1392360.7449,99.5388,0.3155,3.8504,0.1790,
13,41744,1392968.8584,99.5531,0.3326,4.0463,0.1870,
14,41765,1393573.0738,99.5226,0.3255,3.9970,0.1859,
15,41779,1394140.4669,99.5266,0.3231,3.9013,0.1814,
16,41798,1394730.2605,99.5009,0.3281,3.9696,0.1844,
17,41816,1395324.3321,99.5483,0.3247,3.9420,0.1823,
18,41829,1395901.4186,99.5463,0.3115,4.0420,0.1877,
19,41850,1396462.1272,99.4697,0.3285,4.0200,0.1863,
20,41863,1397032.2174,99.5572,0.3203,4.1157,0.1900,
21,41885,1397778.0845,99.5239,0.3327,3.9986,0.1858,
22,41908,1398360.7008,99.5728,0.3232,3.8427,0.1786,
23,41922,1398919.0289,99.5782,0.3304,4.0896,0.1893,
24,41942,1399522.7021,99.5015,0.3224,4.0148,0.1871,
25,41959,1400123.0072,99.4954,0.3311,4.0455,0.1862,
26,41978,1400683.0370,99.5260,0.3079,3.8699,0.1795,
27,41992,1401302.7518,99.5199,0.3402,4.0290,0.1872,
28,42007,1401847.6654,99.5639,0.3261,3.8636,0.1795,
29,42029,1402429.8528,99.5497,0.3364,3.8416,0.1789,
30,42043,1403006.7447,99.5185,0.3300,4.0403,0.1875,
31,42070,1403625.1260,99.5429,0.3321,3.9609,0.1832,
32,42085,1404174.5704,99.4853,0.3314,3.9653,0.1834,
33,42098,1404773.8049,99.5165,0.3242,4.0246,0.1866,
34,42112,1405369.2139,99.5700,0.3201,3.8580,0.1789,
35,42126,1405915.7080,99.5273,0.3265,3.9837,0.1836,
36,42142,1406565.7616,99.5565,0.3346,3.9470,0.1832,
37,42169,1407129.9643,99.5945,0.3212,4.0008,0.1845,
38,42185,1407790.7074,99.4934,0.3335,4.0374,0.1873,
39,42206,1408324.2270,99.5768,0.3135,4.0585,0.1887,
40,42220,1408852.4314,99.5409,0.3291,3.8760,0.1793,
41,42245,1409428.5525,99.5544,0.3263,3.8881,0.1802,
42,42255,1409997.9601,99.5402,0.3151,3.8468,0.1784,
43,42269,1410578.0524,99.4649,0.3170,3.8731,0.1803,
44,42290,1411127.6049,99.4263,0.3207,3.8506,0.1791,
45,42305,1411811.9355,99.4900,0.3221,3.8747,0.1793,
46,42331,1412393.2061,99.5110,0.3259,4.1527,0.1921,
47,42343,1413022.4545,99.4710,0.3262,3.8097,0.1777,
48,42362,1413648.9752,99.4710,0.3105,3.9424,0.1818,
49,42384,1414297.1782,99.6019,0.3372,4.0225,0.1861,
50,42402,1414871.4913,99.5748,0.3190,3.8813,0.1799,
51,42415,1415497.8739,99.5585,0.3351,3.8927,0.1800,
52,42436,1416097.4130,99.5660,0.3172,3.9979,0.1850,
53,42456,1416697.3906,99.5633,0.3280,3.9761,0.1834,
54,42477,1417269.1069,99.5897,0.3298,4.0209,0.1861,
