Device Info:
Type:,Intel RealSense D435
HW Id:,0B07
Serial Num:,819112072284
Firmware Ver:,05.11.01.00

Streaming profile:
Stream,Format,Resolution,FPS
Depth,Z16,1280x720,30
Infrared 1,Y8,1280x720,30

Environment:
Plane-Fit_distance_mm,792,638184
Ground-Truth_Distance_mm,789

Sample Id,Frame #,Timestamp (ms),Fill-Rate %,Z Accuracy %,Plane Fit RMS Error %,Subpixel RMS Error (pixel),
0,45820,1535415.4788,99.8779,0.6848,2.0753,0.0951,
1,46045,1535727.9947,99.8779,0.6822,2.1112,0.0966,
2,46054,1536038.0836,99.8650,0.6767,2.1029,0.0966,
3,46064,1536356.3427,99.8596,0.6797,2.0666,0.0941,
4,46073,1536668.4116,99.8488,0.6790,2.0491,0.0940,
5,46082,1536973.9830,99.8786,0.6977,2.2352,0.1026,
6,46092,1537281.5952,99.8515,0.6901,2.2290,0.1015,
7,46101,1537589.0112,99.8508,0.6954,2.0377,0.0936,
8,46110,1537899.8556,99.8603,0.6966,2.0428,0.0942,
9,46120,1538209.2403,99.8854,0.6958,2.1325,0.0976,
10,46129,1538512.4377,99.8820,0.6868,2.0486,0.0944,
11,46138,1538819.3198,99.8813,0.5784,2.1474,0.0981,
12,46148,1539129.9040,99.8786,0.6851,2.2472,0.1032,
13,46157,1539446.8297,99.8847,0.6922,2.0840,0.0952,
14,46166,1539750.6714,99.8854,0.6724,2.1471,0.0982,
15,46175,1540059.5537,99.8847,0.7009,2.1121,0.0963,
16,46184,1540371.1842,99.9017,0.6930,2.0574,0.0940,
17,46193,1540680.1888,99.9023,0.6892,2.0480,0.0940,
18,46203,1540985.6927,99.8766,0.6779,2.0697,0.0944,
19,46212,1541293.3079,99.8664,0.6883,2.1082,0.0964,
20,46221,1541598.8125,99.8800,0.6832,2.1248,0.0981,
21,46230,1541904.8955,99.8549,0.6904,2.1240,0.0977,
22,46240,1542214.2042,99.8494,0.6927,2.1230,0.0974,
23,46249,1542532.5925,99.8813,0.6750,2.2041,0.1011,
24,46258,1542838.8647,99.8820,0.6872,2.1636,0.0998,
25,46268,1543149.9202,99.8603,0.6808,2.1718,0.1001,
26,46277,1543455.5172,99.8773,0.6854,2.1384,0.0981,
27,46286,1543755.5188,99.8657,0.5533,2.0927,0.0961,
28,46295,1544057.6759,99.8610,0.6797,2.1009,0.0961,
29,46304,1544370.2499,99.8650,0.6873,2.0805,0.0951,
30,46313,1544675.8693,99.8793,0.6889,2.0796,0.0954,
31,46323,1544979.3642,99.8684,0.5603,2.0634,0.0949,
32,46332,1545294.7528,99.8718,0.6785,2.0946,0.0959,
33,46338,1545595.4920,99.8989,0.6805,2.1874,0.1008,
34,46348,1545904.0338,99.8732,0.6682,2.0639,0.0951,
35,46358,1546212.9488,99.8576,0.6858,2.1753,0.0994,
36,46366,1546519.7445,99.8589,0.6886,2.1094,0.0966,
37,46376,1546821.6090,99.8691,0.6824,2.0750,0.0945,
38,46385,1547128.1980,99.8949,0.6926,2.1254,0.0977,
39,46394,1547442.8453,99.8739,0.6788,2.1561,0.0991,
40,46406,1547747.5430,99.8861,0.6817,2.1474,0.0984,
41,46416,1548055.6148,99.8888,0.6911,2.0910,0.0959,
42,46425,1548371.2691,99.9037,0.6978,2.1862,0.1002,
43,46431,1548678.0833,99.9044,0.6896,2.1481,0.0989,
44,46441,1548988.5809,99.8847,0.6807,2.1004,0.0963,
45,46450,1549300.5017,99.8745,0.6892,2.0551,0.0936,
46,46459,1549610.6865,99.8867,0.6899,2.1233,0.0971,
47,46469,1549923.3123,99.8766,0.6888,2.0850,0.0954,
48,46478,1550249.4579,99.8576,0.6910,2.2999,0.1059,
49,46490,1550597.2134,99.8840,0.6850,2.1169,0.0973,
50,46500,1550906.2516,99.8976,0.5649,2.0949,0.0959,
51,46507,1551213.5628,99.8861,0.6823,2.0765,0.0953,
52,46517,1551518.9619,99.8996,0.6800,2.1204,0.0975,
53,46529,1551824.5009,99.8705,0.6877,2.0858,0.0958,
54,46538,1552121.7240,99.8766,0.6844,2.1370,0.0984,
55,46544,1552433.9187,99.8840,0.6891,2.1719,0.0992,
56,46553,1552745.7967,99.8766,0.6767,2.1612,0.0993,
57,46562,1553055.9011,99.8766,0.6795,2.1600,0.0986,
58,46573,1553359.5850,99.8773,0.6806,2.1566,0.0985,
59,46582,1553661.5712,99.8644,0.6953,2.1419,0.0981,
60,46591,1553965.5780,99.8589,0.6900,2.0792,0.0948,
61,46601,1554280.1128,99.8786,0.6884,1.9842,0.0903,
62,46609,1554597.1036,99.8895,0.6768,2.1103,0.0966,
63,46619,1554906.9073,99.8800,0.6909,2.1984,0.1006,
64,46628,1555211.7661,99.8671,0.6753,2.1450,0.0983,
65,46638,1555523.3552,99.8705,0.6790,2.0535,0.0940,
66,46647,1555844.7877,99.8732,0.6765,2.1047,0.0962,
67,46656,1556156.7114,99.8664,0.6802,2.0736,0.0953,
68,46666,1556472.8155,99.8745,0.6808,2.0952,0.0960,
69,46674,1556780.4833,99.8793,0.6837,2.0482,0.0944,
70,46687,1557090.4568,99.8745,0.6882,2.0439,0.0936,
71,46695,1557401.5108,99.8759,0.6863,2.1444,0.0987,
72,46705,1557711.3133,99.8779,0.6748,2.1254,0.0968,
73,46714,1558028.0744,99.8996,0.6813,2.0755,0.0948,
74,46723,1558340.6854,99.8630,0.6848,2.0954,0.0963,
75,46732,1558650.3232,99.8773,0.6836,2.1932,0.1005,
76,46741,1558961.4301,99.8813,0.6823,2.1190,0.0971,
77,46751,1559270.3320,99.8739,0.6762,2.1041,0.0968,
78,46760,1559584.4502,99.9139,0.6936,2.1221,0.0969,
79,46770,1559891.1388,99.8915,0.5705,2.1465,0.0985,
80,46779,1560201.5749,99.8773,0.6777,2.1870,0.1010,
81,46788,1560516.5092,99.8583,0.6841,2.1778,0.0999,
82,46798,1560823.5724,99.8583,0.6843,2.1205,0.0970,
83,46807,1561138.0026,99.8732,0.6743,2.1608,0.0982,
84,46817,1561482.7910,99.8691,0.6852,2.0864,0.0958,
85,46827,1561801.2970,99.8874,0.6751,2.0497,0.0940,
86,46836,1562103.8808,99.8793,0.6879,2.1380,0.0978,
87,46846,1562412.2778,99.8834,0.6882,2.1524,0.0986,
88,46855,1562716.7606,99.8569,0.6885,2.1305,0.0969,
89,46864,1563025.7825,99.8745,0.6942,2.1191,0.0975,
90,46873,1563335.9033,99.9010,0.6821,2.0908,0.0956,
91,46882,1563642.9768,99.8773,0.6749,2.0332,0.0936,
92,46891,1563941.0222,99.8867,0.6781,2.0731,0.0950,
93,46901,1564258.4744,99.8773,0.6769,2.1535,0.0989,
94,46910,1564573.1071,99.8847,0.6839,2.1589,0.0985,
95,46919,1564884.7835,99.8773,0.6797,2.1744,0.0994,
96,46928,1565187.1349,99.8725,0.6910,2.1125,0.0966,
97,46937,1565515.1599,99.8895,0.6909,2.0727,0.0951,
98,46947,1565830.5266,99.8786,0.6843,2.0402,0.0939,
99,46956,1566142.2492,99.8433,0.6812,2.1574,0.0988,
100,46965,1566454.4892,99.8874,0.6797,2.0835,0.0956,
101,46974,1566760.7742,99.8881,0.6857,2.0282,0.0928,
102,46983,1567071.3652,99.8867,0.6818,2.1111,0.0962,
