Device Info:
Type:,Intel RealSense D435
HW Id:,0B07
Serial Num:,819112072284
Firmware Ver:,05.11.01.00

Streaming profile:
Stream,Format,Resolution,FPS
Depth,Z16,1280x720,30
Infrared 1,Y8,1280x720,30

Environment:
Plane-Fit_distance_mm,2600,309082
Ground-Truth_Distance_mm,2575

Sample Id,Frame #,Timestamp (ms),Fill-Rate %,Z Accuracy %,Plane Fit RMS Error %,Subpixel RMS Error (pixel),
0,22721,766886.6237,99.9966,0.8787,39.0395,0.1664,
1,22982,767245.2340,99.9885,0.8914,39.6730,0.1693,
2,22994,767599.8110,99.9959,0.7891,41.1033,0.1768,
3,23003,767958.0257,100.0000,0.8977,39.5413,0.1677,
4,23015,768315.8248,100.0000,0.9111,37.1137,0.1599,
5,23024,768667.7139,99.9966,0.9219,39.6441,0.1690,
6,23036,769019.6785,100.0000,0.7730,38.0605,0.1628,
7,23045,769370.9645,100.0000,0.8487,38.0648,0.1635,
8,23057,769723.2570,100.0000,0.9198,40.0854,0.1709,
9,23069,770072.8763,99.9993,0.9458,40.6319,0.1720,
10,23078,770427.4345,100.0000,0.9013,39.9995,0.1708,
11,23090,770776.3188,100.0000,0.8216,42.4545,0.1824,
12,23099,771124.9316,100.0000,0.7784,38.3220,0.1644,
13,23111,771476.7858,99.9885,0.8014,41.2498,0.1764,
14,23120,771828.6179,100.0000,0.8141,39.6734,0.1698,
15,23129,772180.5099,100.0000,1.0355,39.1502,0.1668,
16,23141,772533.2772,100.0000,0.8415,39.5828,0.1695,
17,23153,772886.9836,100.0000,0.9403,39.3021,0.1672,
18,23162,773238.6850,99.9986,0.9114,41.9292,0.1793,
19,23174,773598.9656,99.9973,0.9381,39.5469,0.1689,
20,23183,773952.6336,100.0000,0.8598,40.2596,0.1727,
21,23195,774303.5301,100.0000,0.8129,39.1891,0.1680,
22,23204,774663.9020,99.9993,0.7904,39.7683,0.1710,
23,23216,775015.2247,100.0000,1.0010,39.5844,0.1686,
24,23225,775376.2231,100.0000,0.8631,40.3955,0.1715,
25,23237,775739.4651,99.9858,0.8774,37.6811,0.1607,
26,23249,776103.4280,100.0000,0.7713,38.5236,0.1650,
27,23258,776467.8144,100.0000,0.9187,42.4514,0.1814,
28,23270,776833.2069,99.9993,1.0045,37.8601,0.1604,
29,23279,777196.9699,99.9810,0.9117,40.5151,0.1734,
30,23291,777559.4360,100.0000,1.1676,38.6485,0.1649,
31,23304,777914.1137,100.0000,0.8505,39.8997,0.1699,
32,23313,778280.0908,99.9837,0.8721,40.1635,0.1715,
33,23325,778637.7200,99.9607,0.8955,39.3338,0.1675,
34,23334,778992.4558,100.0000,1.0994,39.9124,0.1700,
35,23346,779348.8281,99.9790,0.9941,39.9052,0.1695,
36,23355,779713.9237,99.9925,0.8558,39.5812,0.1697,
37,23367,780071.7009,100.0000,0.7537,40.7377,0.1745,
38,23379,780431.3476,99.9925,1.0816,38.8739,0.1653,
39,23388,780789.8799,99.9953,1.0685,41.5282,0.1773,
40,23400,781150.9691,100.0000,0.8663,40.8760,0.1751,
41,23409,781512.6739,99.9986,0.8892,40.4326,0.1740,
42,23421,781873.9070,100.0000,0.8329,41.4053,0.1771,
43,23433,782229.2948,99.9986,1.1172,39.0418,0.1657,
44,23442,782597.7602,99.9905,0.8523,38.8373,0.1668,
45,23454,782950.9620,100.0000,0.7815,40.9560,0.1767,
46,23463,783314.3890,99.9932,1.0255,40.0135,0.1710,
47,23475,783679.6536,100.0000,0.9340,38.5085,0.1633,
48,23487,784039.9291,99.9871,0.9260,39.7689,0.1703,
49,23496,784424.7747,100.0000,0.9507,40.4382,0.1727,
50,23508,784813.9557,100.0000,0.9254,38.2338,0.1627,
51,23520,785197.4962,100.0000,0.8100,39.3509,0.1684,
52,23533,785568.1179,99.9959,0.8581,40.0264,0.1717,
53,23542,785933.3043,100.0000,0.9269,41.0952,0.1748,
54,23554,786306.0959,100.0000,0.8981,39.5831,0.1687,
55,23563,786669.6643,99.9892,0.8633,39.0253,0.1673,
56,23576,787027.5191,99.9620,0.7984,41.6936,0.1777,
57,23585,787383.1140,99.9932,0.8152,40.8497,0.1740,
58,23598,787733.2676,99.9892,0.9717,37.9127,0.1621,
59,23607,788090.2014,99.9953,0.9314,39.4279,0.1681,
60,23619,788452.5382,100.0000,1.0262,40.5507,0.1731,
61,23628,788814.2728,99.9858,0.8549,42.1283,0.1810,
62,23640,789172.1328,100.0000,0.8113,41.2180,0.1760,
63,23652,789527.8619,99.9966,1.0310,38.8104,0.1656,
64,23661,789886.9393,100.0000,0.9723,40.8217,0.1749,
65,23673,790246.9777,99.9993,0.9889,39.3643,0.1680,
66,23683,790605.5802,99.9797,1.0371,39.3639,0.1681,
67,23695,790961.4336,99.9851,0.8807,39.6572,0.1695,
68,23704,791320.9040,100.0000,0.9198,39.1414,0.1674,
69,23717,791678.4325,99.9932,0.9417,39.9479,0.1704,
70,23726,792033.4764,99.9980,0.9611,39.6217,0.1698,
71,23738,792386.4971,100.0000,0.9088,40.8178,0.1742,
72,23747,792744.2943,100.0000,0.8819,40.1210,0.1718,
73,23759,793098.2807,99.9959,1.0300,37.5569,0.1597,
74,23768,793449.2560,99.9980,0.9771,38.1544,0.1623,
75,23779,793804.0247,99.9295,0.8862,39.0072,0.1664,
76,23791,794160.3210,100.0000,0.8241,40.3950,0.1720,
77,23800,794515.8671,100.0000,1.0204,41.0709,0.1758,
78,23812,794868.6707,99.9966,0.8970,39.9550,0.1711,
79,23821,795224.4691,100.0000,0.9210,40.8089,0.1731,
80,23833,795578.8575,99.9858,0.8801,39.6989,0.1694,
