Device Info:
Type:,Intel RealSense D435
HW Id:,0B07
Serial Num:,819112072284
Firmware Ver:,05.11.01.00

Streaming profile:
Stream,Format,Resolution,FPS
Depth,Z16,1280x720,30
Infrared 1,Y8,1280x720,30

Environment:
Plane-Fit_distance_mm,2605,026123
Ground-Truth_Distance_mm,2575

Sample Id,Frame #,Timestamp (ms),Fill-Rate %,Z Accuracy %,Plane Fit RMS Error %,Subpixel RMS Error (pixel),
0,42034,1411463.8564,100.0000,1.3928,40.3426,0.0855,
1,42324,1411688.7656,100.0000,1.1373,37.7624,0.0807,
2,42331,1411903.9744,99.9919,1.2546,40.0124,0.0858,
3,42337,1412122.6791,99.9783,1.2496,39.2455,0.0829,
4,42342,1412337.3509,100.0000,1.2111,40.9305,0.0870,
5,42349,1412550.1604,99.9973,1.1918,41.3054,0.0872,
6,42356,1412765.1181,100.0000,1.2216,39.6064,0.0841,
7,42361,1412985.9232,99.9810,1.2845,40.0492,0.0850,
8,42367,1413204.5347,99.9675,1.2776,39.8776,0.0847,
9,42374,1413422.1058,100.0000,1.3600,38.0722,0.0806,
10,42380,1413637.8216,100.0000,1.2976,40.5513,0.0863,
11,42386,1413855.8264,100.0000,1.4921,40.1819,0.0851,
12,42393,1414068.5486,100.0000,1.1857,39.3434,0.0842,
13,42398,1414287.2129,99.9702,1.3819,40.7803,0.0868,
14,42404,1414511.7423,100.0000,1.1405,38.6596,0.0825,
15,42411,1414735.7377,100.0000,1.3443,40.5939,0.0861,
16,42418,1414951.1650,99.9946,1.2928,38.3483,0.0817,
17,42424,1415172.0989,100.0000,1.4018,40.6360,0.0860,
18,42431,1415386.6440,100.0000,1.2943,39.1668,0.0833,
19,42437,1415605.2931,100.0000,1.3878,36.8483,0.0781,
20,42444,1415821.8621,100.0000,1.4354,39.6696,0.0841,
21,42450,1416043.8850,100.0000,1.4459,37.3977,0.0790,
22,42458,1416257.5178,100.0000,1.2296,38.8022,0.0826,
23,42464,1416482.9895,100.0000,1.2511,40.0177,0.0854,
24,42471,1416706.5061,100.0000,1.3568,39.6183,0.0841,
25,42477,1416924.5859,100.0000,1.1306,41.0948,0.0882,
26,42483,1417138.6244,100.0000,1.3569,41.1341,0.0872,
27,42490,1417353.9527,100.0000,1.2114,37.9100,0.0808,
28,42496,1417569.9030,100.0000,1.2783,40.1406,0.0854,
29,42503,1417785.2515,100.0000,1.1910,40.6062,0.0863,
30,42509,1418002.8298,100.0000,1.3380,40.2270,0.0855,
31,42515,1418215.9730,99.9946,1.2987,40.0493,0.0848,
32,42523,1418429.3667,100.0000,1.2503,38.7602,0.0826,
33,42529,1418649.3208,100.0000,1.2946,41.5528,0.0882,
34,42535,1418866.4572,100.0000,1.0463,37.1166,0.0793,
35,42541,1419079.6838,100.0000,1.2857,40.5214,0.0860,
36,42547,1419293.4359,99.9810,1.3107,38.1169,0.0808,
37,42554,1419516.2490,100.0000,1.3092,39.1413,0.0825,
38,42560,1419733.1587,100.0000,1.0660,41.6050,0.0886,
39,42568,1419949.2727,99.9783,1.1843,39.6957,0.0846,
40,42574,1420168.9533,100.0000,1.3762,38.7599,0.0820,
41,42581,1420383.6899,100.0000,1.3017,40.4111,0.0860,
42,42586,1420603.4324,100.0000,1.1526,38.1435,0.0816,
43,42594,1420816.9685,100.0000,1.2145,41.4559,0.0884,
44,42601,1421035.0795,100.0000,1.1900,40.5017,0.0861,
45,42607,1421251.6457,99.9919,1.3213,38.6997,0.0820,
46,42614,1421467.8968,100.0000,1.2078,39.4243,0.0843,
47,42620,1421695.1148,100.0000,1.1582,36.9263,0.0786,
48,42626,1421914.8401,100.0000,1.1809,39.1571,0.0833,
49,42633,1422133.1681,100.0000,1.3200,36.5630,0.0778,
50,42640,1422346.9235,100.0000,1.2812,39.7134,0.0838,
51,42647,1422565.9088,100.0000,1.3973,41.2951,0.0873,
