Device Info:
Type:,Intel RealSense D435
HW Id:,0B07
Serial Num:,819112072284
Firmware Ver:,05.11.01.00

Streaming profile:
Stream,Format,Resolution,FPS
Depth,Z16,1280x720,30
Infrared 1,Y8,1280x720,30

Environment:
Plane-Fit_distance_mm,2604,505859
Ground-Truth_Distance_mm,2575

Sample Id,Frame #,Timestamp (ms),Fill-Rate %,Z Accuracy %,Plane Fit RMS Error %,Subpixel RMS Error (pixel),
0,44846,1504452.8803,100.0000,1.2846,27.0328,0.0577,
1,45113,1504669.9679,99.9729,1.1856,29.3588,0.0625,
2,45118,1504884.6956,99.9946,1.2574,28.0818,0.0601,
3,45124,1505100.9426,100.0000,1.1546,31.2767,0.0667,
4,45131,1505313.4926,100.0000,1.2517,30.3596,0.0641,
5,45135,1505524.5326,100.0000,1.3140,28.6305,0.0612,
6,45141,1505735.0539,100.0000,1.4146,27.7393,0.0587,
7,45148,1505948.1974,99.9864,1.1952,28.8444,0.0616,
8,45154,1506165.0538,100.0000,1.3610,26.8045,0.0567,
9,45160,1506379.8468,99.9783,1.3124,29.7680,0.0632,
10,45166,1506598.5395,100.0000,1.0981,30.1962,0.0643,
11,45174,1506823.8877,100.0000,1.3924,28.6551,0.0601,
12,45179,1507053.0069,100.0000,1.3495,28.4173,0.0601,
13,45187,1507268.0511,99.9973,1.2477,28.4227,0.0607,
14,45194,1507480.7762,100.0000,1.1520,28.7710,0.0614,
15,45200,1507692.0319,100.0000,1.2947,27.2317,0.0580,
16,45207,1507907.8314,100.0000,1.4145,29.2996,0.0620,
17,45213,1508121.8505,99.9946,1.4333,30.2239,0.0642,
18,45220,1508336.7832,100.0000,1.4459,29.4139,0.0625,
19,45226,1508557.9318,99.9783,1.3038,29.4793,0.0624,
20,45232,1508773.5058,100.0000,1.0641,30.6174,0.0657,
21,45238,1508995.3568,100.0000,1.3037,26.8338,0.0569,
22,45245,1509214.7025,100.0000,1.1828,28.6531,0.0608,
23,45253,1509423.9319,100.0000,1.2631,29.7183,0.0633,
24,45259,1509655.5837,99.9973,1.3461,29.4265,0.0624,
25,45266,1509880.9542,100.0000,1.2934,32.0687,0.0686,
26,45271,1510095.8063,100.0000,1.3911,27.9886,0.0591,
27,45277,1510312.9395,100.0000,1.3270,29.7112,0.0626,
28,45285,1510526.5502,100.0000,1.4006,27.9565,0.0598,
29,45292,1510740.2766,100.0000,1.3619,29.6075,0.0631,
30,45297,1510956.7042,100.0000,1.4291,27.6067,0.0590,
31,45303,1511188.9539,100.0000,1.2254,29.0735,0.0625,
32,45310,1511404.4100,99.9919,1.5376,28.9660,0.0618,
33,45317,1511622.6388,99.9783,1.3834,30.3741,0.0641,
34,45323,1511849.3174,100.0000,1.3000,27.9521,0.0592,
35,45330,1512063.5771,99.9946,1.3131,31.3552,0.0666,
36,45336,1512276.5426,100.0000,1.3913,29.0227,0.0620,
37,45344,1512486.0117,100.0000,1.2249,28.7057,0.0616,
38,45350,1512700.3500,100.0000,1.2693,28.0190,0.0592,
39,45356,1512917.5150,100.0000,1.2116,33.0309,0.0713,
40,45363,1513139.7110,99.9973,1.3274,29.5373,0.0632,
41,45370,1513353.9247,100.0000,1.4151,26.8624,0.0572,
42,45376,1513576.6056,99.9864,1.2538,26.9295,0.0573,
43,45384,1513808.2560,100.0000,1.1060,31.0296,0.0663,
44,45390,1514023.2422,100.0000,1.3607,29.6829,0.0631,
45,45396,1514236.3370,99.9919,1.1900,29.3390,0.0629,
46,45402,1514455.0314,100.0000,1.1548,29.4592,0.0628,
47,45410,1514666.7602,100.0000,1.2479,28.9912,0.0618,
48,45416,1514878.4986,100.0000,1.1729,28.2606,0.0603,
49,45422,1515093.4671,99.9946,1.3465,27.6258,0.0584,
50,45429,1515301.4921,100.0000,1.2840,29.1793,0.0624,
51,45435,1515515.9147,100.0000,1.2663,28.4270,0.0603,
52,45440,1515731.9868,100.0000,1.2284,27.7210,0.0591,
53,45447,1515945.7798,99.9946,1.2972,28.4862,0.0609,
54,45454,1516180.2667,99.9946,1.2838,30.3625,0.0643,
55,45461,1516412.0757,100.0000,1.3338,32.2228,0.0684,
56,45468,1516624.2135,100.0000,1.2271,26.5305,0.0563,
57,45474,1516836.4129,100.0000,1.2035,28.5968,0.0611,
58,45481,1517048.9558,100.0000,1.1398,29.7242,0.0635,
59,45487,1517261.1070,99.9892,1.1365,28.8239,0.0621,
60,45494,1517483.8548,100.0000,1.2437,28.8568,0.0612,
61,45500,1517696.1714,99.9919,1.1884,28.1997,0.0609,
62,45506,1517913.8173,99.9919,1.1757,27.1004,0.0579,
63,45513,1518128.4754,100.0000,1.1765,29.7222,0.0634,
64,45519,1518345.0382,100.0000,1.0774,27.8755,0.0597,
65,45525,1518564.7594,100.0000,1.2510,28.4658,0.0604,
66,45532,1518779.0405,100.0000,1.2828,28.4954,0.0601,
67,45537,1518993.9983,99.9837,1.3004,29.9632,0.0634,
