Device Info:
Type:,Intel RealSense D435
HW Id:,0B07
Serial Num:,819112072284
Firmware Ver:,05.11.01.00

Streaming profile:
Stream,Format,Resolution,FPS
Depth,Z16,1280x720,30
Infrared 1,Y8,1280x720,30

Environment:
Plane-Fit_distance_mm,2611,648926
Ground-Truth_Distance_mm,2575

Sample Id,Frame #,Timestamp (ms),Fill-Rate %,Z Accuracy %,Plane Fit RMS Error %,Subpixel RMS Error (pixel),
35,40595,1354260.9641,100.0000,1.3585,35.8630,0.0763,
36,40603,1354479.5152,99.9946,1.3597,35.1403,0.0744,
37,40609,1354702.1236,100.0000,1.4480,37.0356,0.0779,
38,40617,1354926.3837,100.0000,1.3413,36.4038,0.0771,
39,40623,1355146.5155,100.0000,1.2371,36.2481,0.0771,
40,40629,1355391.1710,100.0000,1.4195,35.9309,0.0759,
41,40637,1355633.8006,100.0000,1.5152,36.2933,0.0770,
42,40645,1355867.2914,99.9919,1.2551,37.7316,0.0798,
43,40651,1356128.9653,100.0000,1.3652,36.7642,0.0780,
44,40658,1356348.4530,99.9946,1.3998,35.4574,0.0742,
45,40665,1356567.4355,100.0000,1.4971,34.3597,0.0723,
46,40674,1356788.5852,100.0000,1.4951,35.3593,0.0740,
47,40678,1357026.2910,100.0000,1.5167,38.3266,0.0805,
48,40685,1357246.6697,100.0000,1.4815,35.6154,0.0745,
49,40692,1357467.4117,99.9892,1.4298,35.4865,0.0753,
50,40700,1357685.9661,99.9892,1.4426,36.2521,0.0765,
51,40706,1357905.3395,100.0000,1.4039,36.8279,0.0777,
52,40712,1358124.1338,100.0000,1.5412,33.9264,0.0718,
53,40717,1358340.0728,100.0000,1.3712,37.9987,0.0804,
54,40723,1358555.4700,99.9892,1.4073,35.3597,0.0749,
55,40731,1358775.2737,100.0000,1.1973,37.5070,0.0801,
56,40738,1358992.0007,99.9864,1.3125,34.6594,0.0729,
57,40744,1359216.3906,99.9892,1.4577,37.2153,0.0787,
58,40751,1359436.3594,99.9702,1.4160,35.5446,0.0761,
59,40758,1359656.1819,100.0000,1.5404,35.9041,0.0761,
60,40765,1359878.9010,100.0000,1.3489,37.1351,0.0783,
61,40771,1360094.0573,100.0000,1.3597,38.0396,0.0809,
62,40778,1360346.4402,100.0000,1.4029,34.9472,0.0740,
63,40787,1360565.8322,99.9946,1.4472,38.3392,0.0816,
64,40793,1360782.7438,100.0000,1.2382,38.4765,0.0815,
65,40799,1361001.8892,99.9946,1.4098,37.5043,0.0796,
66,40805,1361226.0792,100.0000,1.6932,34.8379,0.0723,
67,40813,1361446.8124,99.9919,1.1180,37.4664,0.0793,
68,40819,1361666.6165,100.0000,1.4450,36.8380,0.0785,
69,40825,1361884.1370,99.9837,1.3218,34.5984,0.0732,
70,40832,1362106.7467,100.0000,1.4709,38.3475,0.0810,
71,40838,1362321.9895,100.0000,1.3449,37.5826,0.0790,
72,40846,1362539.3802,99.9973,1.2794,37.1039,0.0784,
73,40852,1362758.7310,100.0000,1.4899,37.0433,0.0782,
74,40858,1362976.0523,100.0000,1.3264,34.5504,0.0735,
75,40864,1363213.8970,99.9973,1.3906,37.9438,0.0804,
76,40871,1363433.6053,100.0000,1.3663,37.8553,0.0801,
77,40878,1363656.0890,100.0000,1.4256,36.2560,0.0767,
78,40885,1363883.7703,99.9783,1.3658,37.7072,0.0797,
79,40891,1364127.7329,100.0000,1.5881,37.2049,0.0777,
80,40899,1364364.4557,100.0000,1.4972,38.0186,0.0806,
81,40906,1364602.1006,100.0000,1.3394,37.3507,0.0795,
82,40914,1364821.7269,100.0000,1.3550,38.3246,0.0813,
83,40919,1365039.3074,99.9919,1.3544,36.4258,0.0769,
84,40925,1365255.7496,100.0000,1.4166,34.9217,0.0737,
85,40931,1365477.2898,99.9973,1.5604,36.4874,0.0767,
86,40938,1365699.0139,100.0000,1.4367,36.2618,0.0764,
87,40946,1365926.9727,100.0000,1.4817,36.7763,0.0776,
88,40954,1366153.5493,99.9892,1.4038,35.2022,0.0743,
89,40960,1366379.6035,99.9973,1.5262,33.5323,0.0707,
90,40965,1366598.1792,100.0000,1.3943,35.7582,0.0754,
91,40972,1366822.2458,100.0000,1.5146,35.0041,0.0737,
92,40980,1367042.6705,100.0000,1.4348,37.1922,0.0787,
93,40986,1367281.6691,100.0000,1.5086,40.3510,0.0852,
94,40993,1367498.7347,99.9973,1.2648,38.0511,0.0802,
95,40999,1367725.9849,100.0000,1.4287,35.1291,0.0752,
96,41006,1367957.3813,100.0000,1.4746,37.5314,0.0788,
97,41013,1368178.4580,100.0000,1.2573,38.1389,0.0810,
98,41022,1368397.1242,99.9919,1.3264,37.4003,0.0792,
99,41028,1368612.2099,100.0000,1.5023,35.1610,0.0743,
100,41034,1368832.4914,100.0000,1.4143,36.1237,0.0760,
101,41041,1369055.2879,100.0000,1.4956,37.4273,0.0793,
102,41046,1369279.5100,100.0000,1.4036,35.9586,0.0761,
103,41055,1369499.0522,99.9973,1.3588,39.3392,0.0827,
104,41061,1369718.5568,100.0000,1.4078,36.3880,0.0772,
105,41066,1369941.4699,99.9756,1.4060,36.7722,0.0778,
106,41074,1370172.1034,100.0000,1.4515,37.2051,0.0788,
107,41080,1370396.1677,100.0000,1.5883,35.7954,0.0757,
108,41087,1370617.9121,100.0000,1.2777,36.3936,0.0776,
109,41095,1370841.3445,100.0000,1.5048,38.0105,0.0805,
110,41101,1371071.9080,100.0000,1.3245,37.2669,0.0791,
111,41107,1371291.1467,99.9946,1.4683,38.3616,0.0811,
112,41113,1371515.0442,100.0000,1.4757,35.9676,0.0760,
113,41120,1371737.2584,100.0000,1.4094,36.1799,0.0766,
114,41126,1371957.3895,100.0000,1.4532,37.8830,0.0793,
115,41131,1372177.8702,100.0000,1.4804,36.8539,0.0781,
116,41139,1372393.6259,99.9973,1.3391,34.9640,0.0736,
117,41146,1372623.3590,100.0000,1.4566,36.2771,0.0771,
118,41154,1372851.7876,100.0000,1.3010,36.3596,0.0773,
119,41161,1373069.7321,100.0000,1.5366,36.6070,0.0773,
120,41167,1373287.8483,99.9756,1.5647,38.1868,0.0808,
121,41174,1373517.4483,99.9702,1.5311,36.2575,0.0768,
122,41181,1373735.4392,100.0000,1.5847,34.2516,0.0723,
123,41186,1373959.4284,100.0000,1.3428,37.4234,0.0790,
124,41195,1374176.0550,99.9946,1.4250,38.1566,0.0810,
125,41201,1374416.5414,100.0000,1.4722,34.3925,0.0718,
126,41208,1374634.4147,100.0000,1.5123,35.7280,0.0753,
127,41214,1374866.9556,100.0000,1.3424,36.5824,0.0779,
128,41221,1375085.4095,100.0000,1.4218,37.3753,0.0786,
129,41228,1375304.6440,100.0000,1.4210,36.4388,0.0768,
130,41234,1375521.9183,100.0000,1.2766,38.6544,0.0815,
131,41240,1375741.8683,100.0000,1.3050,37.7757,0.0800,
132,41248,1375963.9198,100.0000,1.3908,36.1535,0.0758,
133,41254,1376183.8945,99.9946,1.3194,37.5099,0.0794,
134,41260,1376399.6395,100.0000,1.4771,34.4398,0.0725,
135,41267,1376618.5680,100.0000,1.4202,34.9842,0.0739,
136,41274,1376837.0667,100.0000,1.4691,35.1564,0.0742,
137,41280,1377057.2054,100.0000,1.5136,36.8705,0.0785,
138,41288,1377276.5736,100.0000,1.4425,36.9385,0.0781,
139,41294,1377493.3230,100.0000,1.5068,36.7544,0.0776,
